Time,ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,2.002552E+01,1.042908E+02,8.050604E-04,8.046659E-03,3.761753E+02,8.515992E+01,1.510904E-02,6.572461E-03,2.474301E+02,1.888978E+02,9.942321E-03,1.457548E-02,3.625699E+02,2.985264E+02,1.456858E-02,2.303478E-02,4.127784E+02,2.544077E+02,1.658527E-02,1.963090E-02,3.692712E+02,1.687392E+02,1.483597E-02,1.302089E-02,6.693550E+02,1.928463E+02,2.688861E-02,1.488221E-02,3.151337E+02,3.039501E+02,1.266350E-02,2.345251E-02,3.466112E+01,7.196692E+01,1.393281E-03,5.552758E-03,1.434728E+02,1.596172E+02,5.765367E-03,1.231598E-02,3.014338E+02,2.923240E+02,1.211245E-02,2.255589E-02
00:20:00,2.841045E+01,1.074897E+02,1.142037E-03,8.293504E-03,3.821502E+02,8.470732E+01,1.534901E-02,6.537523E-03,2.567365E+02,1.914774E+02,1.031614E-02,1.477459E-02,3.753523E+02,3.000059E+02,1.508207E-02,2.314901E-02,4.243792E+02,2.560758E+02,1.705125E-02,1.975970E-02,3.787741E+02,1.697602E+02,1.521769E-02,1.309972E-02,6.796235E+02,1.923548E+02,2.730106E-02,1.484431E-02,3.281885E+02,3.079114E+02,1.318791E-02,2.375826E-02,4.341491E+01,7.483207E+01,1.744762E-03,5.773857E-03,1.513491E+02,1.619014E+02,6.081770E-03,1.249226E-02,3.127669E+02,2.946524E+02,1.256768E-02,2.273562E-02
00:30:00,3.782951E+01,1.102605E+02,1.520569E-03,8.507304E-03,3.872526E+02,8.398706E+01,1.555400E-02,6.481917E-03,2.652831E+02,1.935079E+02,1.065946E-02,1.493131E-02,3.870161E+02,3.008103E+02,1.555067E-02,2.321110E-02,4.347976E+02,2.571469E+02,1.746977E-02,1.984239E-02,3.872424E+02,1.703024E+02,1.555789E-02,1.314158E-02,6.885696E+02,1.914132E+02,2.766048E-02,1.477165E-02,3.399778E+02,3.111064E+02,1.366151E-02,2.400483E-02,5.025311E+01,7.736253E+01,2.019537E-03,5.969123E-03,1.582391E+02,1.636881E+02,6.358552E-03,1.263015E-02,3.231712E+02,2.962675E+02,1.298563E-02,2.286028E-02
00:40:00,4.520401E+01,1.126544E+02,1.816683E-03,8.692019E-03,3.916371E+02,8.305276E+01,1.573015E-02,6.409789E-03,2.732979E+02,1.950785E+02,1.098143E-02,1.505251E-02,3.975856E+02,3.010706E+02,1.597530E-02,2.323119E-02,4.441429E+02,2.577337E+02,1.784518E-02,1.988767E-02,3.948247E+02,1.704541E+02,1.586252E-02,1.315329E-02,6.964073E+02,1.901181E+02,2.797539E-02,1.467169E-02,3.508856E+02,3.136652E+02,1.409971E-02,2.420230E-02,5.678823E+01,7.958987E+01,2.282130E-03,6.140994E-03,1.645346E+02,1.650565E+02,6.611452E-03,1.273574E-02,3.329429E+02,2.972992E+02,1.337820E-02,2.293989E-02
00:50:00,5.215523E+01,1.147213E+02,2.096012E-03,8.851493E-03,3.954280E+02,8.194862E+01,1.588245E-02,6.324554E-03,2.810688E+02,1.962654E+02,1.129364E-02,1.514410E-02,4.071180E+02,3.008934E+02,1.635827E-02,2.321750E-02,4.525335E+02,2.579283E+02,1.818225E-02,1.990268E-02,4.016716E+02,1.702887E+02,1.613764E-02,1.314051E-02,7.033381E+02,1.885466E+02,2.825386E-02,1.455039E-02,3.612332E+02,3.156978E+02,1.451543E-02,2.435914E-02,6.224307E+01,8.154810E+01,2.501302E-03,6.292093E-03,1.704316E+02,1.660749E+02,6.848362E-03,1.281432E-02,3.424468E+02,2.978549E+02,1.376003E-02,2.298276E-02
01:00:00,5.820052E+01,1.165065E+02,2.338929E-03,8.989228E-03,3.987272E+02,8.071115E+01,1.601500E-02,6.229030E-03,2.884771E+02,1.971331E+02,1.159131E-02,1.521104E-02,4.157038E+02,3.003653E+02,1.670322E-02,2.317672E-02,4.601359E+02,2.578063E+02,1.848768E-02,1.989325E-02,4.078628E+02,1.698667E+02,1.638643E-02,1.310793E-02,7.095228E+02,1.867604E+02,2.850236E-02,1.441252E-02,3.712226E+02,3.172960E+02,1.491677E-02,2.448244E-02,6.696628E+01,8.327028E+01,2.691070E-03,6.424973E-03,1.761218E+02,1.668018E+02,7.076977E-03,1.287039E-02,3.515253E+02,2.980232E+02,1.412481E-02,2.299572E-02
01:10:00,6.335086E+01,1.182097E+02,2.545876E-03,9.120632E-03,4.016208E+02,7.944316E+01,1.613125E-02,6.131151E-03,2.955405E+02,1.979894E+02,1.187512E-02,1.527709E-02,4.234238E+02,2.998743E+02,1.701338E-02,2.313881E-02,4.670877E+02,2.577296E+02,1.876699E-02,1.988730E-02,4.134931E+02,1.694270E+02,1.661267E-02,1.307398E-02,7.150967E+02,1.850180E+02,2.872631E-02,1.427802E-02,3.808550E+02,3.189622E+02,1.530380E-02,2.461099E-02,7.116412E+01,8.491188E+01,2.859726E-03,6.551632E-03,1.815985E+02,1.674769E+02,7.297033E-03,1.292246E-02,3.600660E+02,2.982071E+02,1.446799E-02,2.300989E-02
01:20:00,6.792531E+01,1.197163E+02,2.729678E-03,9.236868E-03,4.041757E+02,7.811492E+01,1.623390E-02,6.028625E-03,3.021544E+02,1.986492E+02,1.214088E-02,1.532799E-02,4.304379E+02,2.991915E+02,1.729518E-02,2.308609E-02,4.735171E+02,2.574808E+02,1.902532E-02,1.986808E-02,4.186376E+02,1.688465E+02,1.681940E-02,1.302917E-02,7.201965E+02,1.831869E+02,2.893121E-02,1.413670E-02,3.901109E+02,3.203661E+02,1.567571E-02,2.471930E-02,7.491525E+01,8.638563E+01,3.010434E-03,6.665337E-03,1.868553E+02,1.679676E+02,7.508257E-03,1.296031E-02,3.680766E+02,2.981669E+02,1.478986E-02,2.300676E-02
01:30:00,7.203925E+01,1.210555E+02,2.894975E-03,9.340180E-03,4.064680E+02,7.674721E+01,1.632599E-02,5.923054E-03,3.083532E+02,1.991484E+02,1.238995E-02,1.536650E-02,4.368555E+02,2.983605E+02,1.755302E-02,2.302194E-02,4.795857E+02,2.570985E+02,1.926917E-02,1.983857E-02,4.233668E+02,1.681581E+02,1.700943E-02,1.297603E-02,7.248723E+02,1.812990E+02,2.911907E-02,1.399098E-02,3.989261E+02,3.215555E+02,1.602992E-02,2.481105E-02,7.833394E+01,8.771413E+01,3.147787E-03,6.767834E-03,1.919822E+02,1.683072E+02,7.714269E-03,1.298650E-02,3.755798E+02,2.979491E+02,1.509135E-02,2.298992E-02
01:40:00,7.579954E+01,1.222548E+02,3.046062E-03,9.432703E-03,4.085259E+02,7.535656E+01,1.640866E-02,5.815715E-03,3.141556E+02,1.995190E+02,1.262310E-02,1.539508E-02,4.427800E+02,2.974178E+02,1.779107E-02,2.294919E-02,4.852820E+02,2.566154E+02,1.949808E-02,1.980127E-02,4.277625E+02,1.673889E+02,1.718607E-02,1.291666E-02,7.291896E+02,1.793791E+02,2.929253E-02,1.384280E-02,4.072671E+02,3.225731E+02,1.636507E-02,2.488954E-02,8.152325E+01,8.892014E+01,3.275928E-03,6.860879E-03,1.968186E+02,1.685251E+02,7.908618E-03,1.300330E-02,3.826080E+02,2.975934E+02,1.537375E-02,2.296246E-02
01:50:00,7.932168E+01,1.233355E+02,3.187582E-03,9.516079E-03,4.103856E+02,7.395701E+01,1.648337E-02,5.707691E-03,3.195825E+02,1.997863E+02,1.284116E-02,1.541569E-02,4.483260E+02,2.963932E+02,1.801391E-02,2.287012E-02,4.906838E+02,2.560580E+02,1.971515E-02,1.975824E-02,4.318514E+02,1.665614E+02,1.735037E-02,1.285280E-02,7.332028E+02,1.774483E+02,2.945377E-02,1.369379E-02,4.151571E+02,3.234520E+02,1.668210E-02,2.495734E-02,8.458680E+01,9.002142E+01,3.399020E-03,6.945844E-03,2.013881E+02,1.686449E+02,8.092238E-03,1.301253E-02,3.891918E+02,2.971318E+02,1.563829E-02,2.292683E-02
02:00:00,8.271329E+01,1.243152E+02,3.323859E-03,9.591659E-03,4.120781E+02,7.256029E+01,1.655136E-02,5.599885E-03,3.246484E+02,1.999709E+02,1.304471E-02,1.542993E-02,4.535782E+02,2.953111E+02,1.822496E-02,2.278660E-02,4.958006E+02,2.554476E+02,1.992076E-02,1.971114E-02,4.356733E+02,1.656941E+02,1.750395E-02,1.278586E-02,7.369567E+02,1.755240E+02,2.960458E-02,1.354527E-02,4.226469E+02,3.242189E+02,1.698305E-02,2.501650E-02,8.756774E+01,9.103268E+01,3.518798E-03,7.023863E-03,2.056984E+02,1.686859E+02,8.265438E-03,1.301569E-02,3.953809E+02,2.965905E+02,1.588697E-02,2.288505E-02
02:10:00,8.603349E+01,1.252021E+02,3.457271E-03,9.660084E-03,4.136290E+02,7.116022E+01,1.661367E-02,5.491822E-03,3.293388E+02,2.000742E+02,1.323317E-02,1.543789E-02,4.586250E+02,2.941696E+02,1.842776E-02,2.269852E-02,5.006641E+02,2.547783E+02,2.011620E-02,1.965948E-02,4.392630E+02,1.647833E+02,1.764819E-02,1.271557E-02,7.404873E+02,1.735906E+02,2.974642E-02,1.339606E-02,4.297339E+02,3.248703E+02,1.726781E-02,2.506675E-02,9.045845E+01,9.196155E+01,3.634955E-03,7.095526E-03,2.097654E+02,1.686535E+02,8.428864E-03,1.301318E-02,4.011686E+02,2.959705E+02,1.611953E-02,2.283720E-02
02:20:00,8.921467E+01,1.260092E+02,3.585100E-03,9.722349E-03,4.150593E+02,6.976367E+01,1.667113E-02,5.384031E-03,3.337256E+02,2.001099E+02,1.340942E-02,1.544064E-02,4.634461E+02,2.929842E+02,1.862150E-02,2.260705E-02,5.053022E+02,2.540635E+02,2.030257E-02,1.960432E-02,4.426501E+02,1.638405E+02,1.778429E-02,1.264281E-02,7.438240E+02,1.716577E+02,2.988048E-02,1.324688E-02,4.364337E+02,3.254239E+02,1.753702E-02,2.510946E-02,9.329267E+01,9.281627E+01,3.748845E-03,7.161468E-03,2.136162E+02,1.685608E+02,8.583604E-03,1.300602E-02,4.065129E+02,2.952885E+02,1.633426E-02,2.278457E-02
02:30:00,9.231124E+01,1.267475E+02,3.709529E-03,9.779305E-03,4.163863E+02,6.837627E+01,1.672443E-02,5.276947E-03,3.378346E+02,2.000897E+02,1.357451E-02,1.543908E-02,4.680671E+02,2.917671E+02,1.880720E-02,2.251312E-02,5.097390E+02,2.533141E+02,2.048086E-02,1.954649E-02,4.458589E+02,1.628751E+02,1.791322E-02,1.256832E-02,7.469907E+02,1.697332E+02,3.000770E-02,1.309835E-02,4.427542E+02,3.258980E+02,1.779099E-02,2.514603E-02,9.606504E+01,9.360747E+01,3.860253E-03,7.222510E-03,2.172538E+02,1.684186E+02,8.729773E-03,1.299505E-02,4.115218E+02,2.945583E+02,1.653550E-02,2.272822E-02
02:40:00,9.534199E+01,1.274260E+02,3.831316E-03,9.831655E-03,4.176241E+02,6.700268E+01,1.677416E-02,5.170928E-03,3.417086E+02,2.000233E+02,1.373017E-02,1.543394E-02,4.725060E+02,2.905282E+02,1.898558E-02,2.241753E-02,5.139950E+02,2.525394E+02,2.065188E-02,1.948670E-02,4.489101E+02,1.618951E+02,1.803582E-02,1.249269E-02,7.500070E+02,1.678235E+02,3.012888E-02,1.295097E-02,4.486700E+02,3.263068E+02,1.802869E-02,2.517757E-02,9.876784E+01,9.434343E+01,3.968866E-03,7.279289E-03,2.206902E+02,1.682361E+02,8.867861E-03,1.298096E-02,4.162277E+02,2.937911E+02,1.672458E-02,2.266902E-02
02:50:00,9.829505E+01,1.280526E+02,3.949984E-03,9.879992E-03,4.187844E+02,6.564670E+01,1.682077E-02,5.066269E-03,3.453842E+02,1.999187E+02,1.387786E-02,1.542587E-02,4.767799E+02,2.892759E+02,1.915733E-02,2.232089E-02,5.180874E+02,2.517467E+02,2.081632E-02,1.942554E-02,4.518210E+02,1.609068E+02,1.815278E-02,1.241642E-02,7.528888E+02,1.659340E+02,3.024466E-02,1.280515E-02,4.542005E+02,3.266562E+02,1.825090E-02,2.520452E-02,1.014016E+02,9.503101E+01,4.074708E-03,7.332337E-03,2.239364E+02,1.680207E+02,8.998301E-03,1.296434E-02,4.206807E+02,2.929965E+02,1.690350E-02,2.260771E-02
03:00:00,1.011711E+02,1.286337E+02,4.065559E-03,9.924820E-03,4.198769E+02,6.431145E+01,1.686466E-02,4.963211E-03,3.489029E+02,1.997828E+02,1.401924E-02,1.541539E-02,4.809035E+02,2.880169E+02,1.932303E-02,2.222375E-02,5.220310E+02,2.509425E+02,2.097479E-02,1.936347E-02,4.546060E+02,1.599156E+02,1.826469E-02,1.233993E-02,7.556495E+02,1.640691E+02,3.035556E-02,1.266122E-02,4.594274E+02,3.269564E+02,1.846091E-02,2.522769E-02,1.039729E+02,9.567607E+01,4.178039E-03,7.382104E-03,2.269993E+02,1.677789E+02,9.121378E-03,1.294568E-02,4.249238E+02,2.921822E+02,1.707399E-02,2.254487E-02
03:10:00,1.039791E+02,1.291701E+02,4.178400E-03,9.966210E-03,4.209094E+02,6.298427E+01,1.690614E-02,4.860776E-03,3.523494E+02,1.996054E+02,1.415773E-02,1.540170E-02,4.848891E+02,2.867358E+02,1.948319E-02,2.212489E-02,5.258383E+02,2.501082E+02,2.112778E-02,1.929910E-02,4.572773E+02,1.589073E+02,1.837202E-02,1.226212E-02,7.582999E+02,1.622033E+02,3.046204E-02,1.251723E-02,4.643953E+02,3.271997E+02,1.866053E-02,2.524645E-02,1.064380E+02,9.627893E+01,4.277100E-03,7.428616E-03,2.298770E+02,1.675051E+02,9.237012E-03,1.292455E-02,4.290060E+02,2.913344E+02,1.723802E-02,2.247945E-02
03:20:00,1.067345E+02,1.296663E+02,4.289127E-03,1.000449E-02,4.218888E+02,6.166636E+01,1.694548E-02,4.759056E-03,3.556816E+02,1.993908E+02,1.429165E-02,1.538513E-02,4.887476E+02,2.854363E+02,1.963824E-02,2.202462E-02,5.295201E+02,2.492475E+02,2.127572E-02,1.923268E-02,4.598452E+02,1.578849E+02,1.847520E-02,1.218322E-02,7.608494E+02,1.603382E+02,3.056447E-02,1.237329E-02,4.691504E+02,3.273875E+02,1.885159E-02,2.526094E-02,1.088051E+02,9.684322E+01,4.372226E-03,7.472152E-03,2.325608E+02,1.672035E+02,9.344852E-03,1.290128E-02,4.330269E+02,2.904578E+02,1.739960E-02,2.241181E-02
03:30:00,1.094072E+02,1.301253E+02,4.396536E-03,1.003990E-02,4.228205E+02,6.035871E+01,1.698291E-02,4.658129E-03,3.589177E+02,1.991424E+02,1.442170E-02,1.536596E-02,4.924879E+02,2.841214E+02,1.978854E-02,2.192315E-02,5.330856E+02,2.483629E+02,2.141899E-02,1.916442E-02,4.623184E+02,1.568506E+02,1.857457E-02,1.210341E-02,7.633057E+02,1.584750E+02,3.066315E-02,1.222949E-02,4.737416E+02,3.275226E+02,1.903608E-02,2.527136E-02,1.110756E+02,9.737185E+01,4.463468E-03,7.512937E-03,2.350952E+02,1.668775E+02,9.446682E-03,1.287612E-02,4.369334E+02,2.895563E+02,1.755659E-02,2.234225E-02
03:40:00,1.119872E+02,1.305504E+02,4.500214E-03,1.007270E-02,4.237092E+02,5.906224E+01,1.701860E-02,4.558064E-03,3.620576E+02,1.988634E+02,1.454788E-02,1.534443E-02,4.961180E+02,2.827936E+02,1.993441E-02,2.182070E-02,5.365427E+02,2.474572E+02,2.155790E-02,1.909453E-02,4.647044E+02,1.558065E+02,1.867044E-02,1.202284E-02,7.656754E+02,1.566148E+02,3.075835E-02,1.208593E-02,4.782477E+02,3.276067E+02,1.921715E-02,2.527785E-02,1.132533E+02,9.786759E+01,4.550979E-03,7.551184E-03,2.374988E+02,1.665298E+02,9.543258E-03,1.284929E-02,4.407438E+02,2.886331E+02,1.770972E-02,2.227101E-02
03:50:00,1.144751E+02,1.309442E+02,4.600194E-03,1.010308E-02,4.245588E+02,5.777770E+01,1.705273E-02,4.458921E-03,3.651069E+02,1.985564E+02,1.467041E-02,1.532075E-02,4.996447E+02,2.814552E+02,2.007613E-02,2.171742E-02,5.398981E+02,2.465322E+02,2.169272E-02,1.902315E-02,4.670096E+02,1.547542E+02,1.876306E-02,1.194163E-02,7.679643E+02,1.547587E+02,3.085030E-02,1.194269E-02,4.826987E+02,3.276468E+02,1.939602E-02,2.528094E-02,1.153420E+02,9.833287E+01,4.634915E-03,7.587081E-03,2.397926E+02,1.661628E+02,9.635428E-03,1.282098E-02,4.444565E+02,2.876909E+02,1.785892E-02,2.219831E-02
