04:00:00,1.198727E+02,7.500492E+01,4.816846E-03,5.787260E-03,7.076999E+02,5.046683E+02,2.843702E-02,3.893987E-02,1.557973E+02,1.779648E+02,6.260689E-03,1.373104E-02,5.175929E+02,1.517054E+02,2.079440E-02,1.170665E-02,2.695689E+02,4.747092E+01,1.082858E-02,3.663260E-03,0.000000E+00,4.652879E+01,0.000000E+00,3.589591E-03,3.460616E+02,2.113660E+02,1.390504E-02,1.630922E-02,5.255008E+02,1.310072E+02,2.111151E-02,1.010952E-02,2.942818E+01,4.825043E+01,1.182565E-03,3.722746E-03,1.268804E+02,4.046448E+02,5.099073E-03,3.121953E-02,3.173058E+02,1.204804E+02,1.274929E-02,9.296520E-03,1.899472E+02,2.585202E+02,7.633074E-03,1.994629E-02
04:10:00,1.218189E+02,7.531208E+01,4.895055E-03,5.810959E-03,7.139724E+02,5.045611E+02,2.868908E-02,3.893160E-02,1.583317E+02,1.776637E+02,6.362536E-03,1.370781E-02,5.196035E+02,1.501009E+02,2.087518E-02,1.158284E-02,2.706026E+02,4.693900E+01,1.087011E-02,3.622205E-03,0.000000E+00,4.688309E+01,0.000000E+00,3.616925E-03,3.487463E+02,2.103617E+02,1.401293E-02,1.623172E-02,5.275682E+02,1.297077E+02,2.119458E-02,1.000924E-02,3.053276E+01,4.858055E+01,1.226950E-03,3.748215E-03,1.321006E+02,4.063318E+02,5.308845E-03,3.134969E-02,3.194559E+02,1.201925E+02,1.283568E-02,9.274309E-03,1.936629E+02,2.589954E+02,7.782394E-03,1.998295E-02
04:20:00,1.237001E+02,7.560165E+01,4.970649E-03,5.833300E-03,7.201400E+02,5.044359E+02,2.893693E-02,3.892193E-02,1.607713E+02,1.773544E+02,6.460577E-03,1.368395E-02,5.215499E+02,1.485263E+02,2.095338E-02,1.146132E-02,2.715924E+02,4.640980E+01,1.090987E-02,3.581362E-03,0.000000E+00,4.721977E+01,0.000000E+00,3.642899E-03,3.513572E+02,2.093671E+02,1.411784E-02,1.615498E-02,5.295658E+02,1.284313E+02,2.127484E-02,9.910739E-03,3.159354E+01,4.889433E+01,1.269577E-03,3.772424E-03,1.371299E+02,4.079648E+02,5.510947E-03,3.147567E-02,3.215417E+02,1.198982E+02,1.291950E-02,9.251593E-03,1.972829E+02,2.594469E+02,7.927866E-03,2.001779E-02
04:30:00,1.255163E+02,7.587546E+01,5.043633E-03,5.854425E-03,7.262013E+02,5.042951E+02,2.918051E-02,3.891107E-02,1.631189E+02,1.770394E+02,6.554916E-03,1.365964E-02,5.234355E+02,1.469830E+02,2.102915E-02,1.134222E-02,2.725416E+02,4.588569E+01,1.094800E-02,3.540911E-03,0.000000E+00,4.754024E+01,0.000000E+00,3.667623E-03,3.538976E+02,2.083851E+02,1.421993E-02,1.607921E-02,5.314982E+02,1.271784E+02,2.135247E-02,9.814051E-03,3.261583E+01,4.919325E+01,1.310658E-03,3.795486E-03,1.420168E+02,4.095468E+02,5.707325E-03,3.159772E-02,3.235666E+02,1.196000E+02,1.300086E-02,9.228585E-03,2.008059E+02,2.598769E+02,8.069440E-03,2.005096E-02
04:40:00,1.272679E+02,7.646440E+01,5.114023E-03,5.899865E-03,7.321560E+02,5.064617E+02,2.941980E-02,3.907824E-02,1.653760E+02,1.768918E+02,6.645618E-03,1.364825E-02,5.252637E+02,1.464909E+02,2.110260E-02,1.130425E-02,2.734535E+02,4.593692E+01,1.098464E-02,3.544858E-03,0.000000E+00,4.784930E+01,0.000000E+00,3.691466E-03,3.563707E+02,2.077987E+02,1.431930E-02,1.603396E-02,5.333694E+02,1.266986E+02,2.142765E-02,9.777019E-03,3.360962E+01,4.959193E+01,1.350593E-03,3.826245E-03,1.467851E+02,4.118123E+02,5.898935E-03,3.177251E-02,3.255335E+02,1.203481E+02,1.307989E-02,9.286311E-03,2.042313E+02,2.605548E+02,8.207090E-03,2.010326E-02
04:50:00,1.289553E+02,7.774875E+01,5.181828E-03,5.998966E-03,7.380043E+02,5.133084E+02,2.965481E-02,3.960655E-02,1.675429E+02,1.769722E+02,6.732696E-03,1.365445E-02,5.270372E+02,1.480491E+02,2.117385E-02,1.142450E-02,2.743306E+02,4.726903E+01,1.101987E-02,3.647661E-03,0.000000E+00,4.816842E+01,0.000000E+00,3.716085E-03,3.587794E+02,2.076830E+02,1.441610E-02,1.602504E-02,5.351830E+02,1.275251E+02,2.150052E-02,9.840805E-03,3.460560E+01,5.022700E+01,1.390618E-03,3.875243E-03,1.514428E+02,4.154212E+02,6.086107E-03,3.205095E-02,3.274452E+02,1.234335E+02,1.315671E-02,9.524396E-03,2.075587E+02,2.615505E+02,8.340802E-03,2.018009E-02
05:00:00,1.305779E+02,8.012058E+01,5.247031E-03,6.181981E-03,7.437471E+02,5.276034E+02,2.988558E-02,4.070962E-02,1.696179E+02,1.773751E+02,6.816083E-03,1.368554E-02,5.287585E+02,1.528849E+02,2.124301E-02,1.179771E-02,2.751755E+02,5.066043E+01,1.105382E-02,3.909404E-03,0.000000E+00,4.853933E+01,0.000000E+00,3.744700E-03,3.611266E+02,2.081360E+02,1.451041E-02,1.605999E-02,5.369422E+02,1.302046E+02,2.157119E-02,1.004760E-02,3.558827E+01,5.124413E+01,1.430111E-03,3.953720E-03,1.559595E+02,4.210450E+02,6.267610E-03,3.248485E-02,3.293043E+02,1.303856E+02,1.323141E-02,1.006088E-02,2.107875E+02,2.629729E+02,8.470556E-03,2.028984E-02
05:10:00,1.583479E+02,9.681463E+01,6.460756E-03,7.553863E-03,8.771448E+02,6.140288E+02,3.571366E-02,4.785959E-02,2.121946E+02,1.996854E+02,8.648161E-03,1.555561E-02,5.753060E+02,1.809112E+02,2.344612E-02,1.412300E-02,2.980240E+02,6.534555E+01,1.215312E-02,5.116028E-03,1.069387E+01,5.627551E+01,4.451454E-04,4.389770E-03,4.147887E+02,2.340914E+02,1.690889E-02,1.823758E-02,5.827323E+02,1.533922E+02,2.375091E-02,1.197048E-02,5.053067E+01,6.078958E+01,2.067308E-03,4.745198E-03,2.505707E+02,4.807030E+02,1.016946E-02,3.742989E-02,3.716483E+02,1.604327E+02,1.515173E-02,1.253160E-02,2.761624E+02,2.974334E+02,1.125294E-02,2.316270E-02
05:20:00,1.701620E+02,1.076681E+02,7.054723E-03,8.546639E-03,8.977184E+02,6.607936E+02,3.705479E-02,5.232970E-02,2.249185E+02,2.091237E+02,9.304933E-03,1.653996E-02,5.959834E+02,2.025360E+02,2.466690E-02,1.609309E-02,3.131439E+02,7.963444E+01,1.297933E-02,6.362466E-03,1.654857E+01,6.167205E+01,7.014638E-04,4.894415E-03,4.328491E+02,2.449637E+02,1.791384E-02,1.937538E-02,6.049876E+02,1.689316E+02,2.504568E-02,1.340968E-02,5.978393E+01,6.796607E+01,2.492833E-03,5.400721E-03,2.411844E+02,5.015811E+02,9.847890E-03,3.963079E-02,3.894768E+02,1.847880E+02,1.612791E-02,1.470230E-02,2.861941E+02,3.096672E+02,1.181547E-02,2.447339E-02
05:30:00,1.934192E+02,1.245098E+02,8.150354E-03,1.004139E-02,9.928770E+02,7.469411E+02,4.166327E-02,6.009915E-02,2.589150E+02,2.276841E+02,1.089395E-02,1.828813E-02,6.304930E+02,2.352744E+02,2.649299E-02,1.899318E-02,3.319994E+02,9.826861E+01,1.396880E-02,7.972715E-03,2.793215E+01,6.916763E+01,1.199835E-03,5.575179E-03,4.734886E+02,2.665334E+02,1.990792E-02,2.140843E-02,6.396628E+02,1.926278E+02,2.688387E-02,1.553126E-02,7.453136E+01,7.768617E+01,3.159333E-03,6.269642E-03,3.172541E+02,5.502773E+02,1.327015E-02,4.416329E-02,4.220217E+02,2.207994E+02,1.774876E-02,1.784952E-02,3.353983E+02,3.371700E+02,1.409453E-02,2.706352E-02
05:40:00,2.117972E+02,1.400895E+02,9.033257E-03,1.143293E-02,1.063113E+03,8.301077E+02,4.518342E-02,6.763463E-02,2.846857E+02,2.435293E+02,1.212393E-02,1.980976E-02,6.582672E+02,2.688835E+02,2.802499E-02,2.197159E-02,3.477671E+02,1.173399E+02,1.482349E-02,9.622871E-03,3.697367E+01,7.585309E+01,1.595672E-03,6.188427E-03,5.051844E+02,2.849577E+02,2.151164E-02,2.317969E-02,6.678631E+02,2.148500E+02,2.843940E-02,1.753321E-02,8.655399E+01,8.654183E+01,3.707080E-03,7.067207E-03,3.651886E+02,5.918052E+02,1.546268E-02,4.810201E-02,4.480022E+02,2.578228E+02,1.908318E-02,2.108829E-02,3.708708E+02,3.602641E+02,1.577405E-02,2.928673E-02
05:50:00,2.288113E+02,1.551385E+02,9.857456E-03,1.278485E-02,1.129442E+03,9.148548E+02,4.853627E-02,7.533290E-02,3.085822E+02,2.587604E+02,1.327313E-02,2.128106E-02,6.838604E+02,3.041208E+02,2.946265E-02,2.509799E-02,3.621439E+02,1.365612E+02,1.561787E-02,1.129330E-02,4.549902E+01,8.229973E+01,1.968911E-03,6.782121E-03,5.346122E+02,3.026587E+02,2.301759E-02,2.489225E-02,6.938498E+02,2.365266E+02,2.989918E-02,1.949648E-02,9.765409E+01,9.498232E+01,4.215075E-03,7.831882E-03,4.117110E+02,6.312868E+02,1.759625E-02,5.187994E-02,4.719306E+02,2.961488E+02,2.032897E-02,2.445108E-02,4.042337E+02,3.824275E+02,1.736323E-02,3.143449E-02
06:00:00,2.446893E+02,1.692484E+02,1.063284E-02,1.406553E-02,1.192531E+03,9.988045E+02,5.175067E-02,8.301303E-02,3.308964E+02,2.735353E+02,1.435423E-02,2.271588E-02,7.077887E+02,3.399383E+02,3.082845E-02,2.829270E-02,3.754164E+02,1.550242E+02,1.636438E-02,1.291309E-02,5.350862E+01,8.857140E+01,2.319570E-03,7.361862E-03,5.622552E+02,3.198294E+02,2.444681E-02,2.656296E-02,7.181394E+02,2.571046E+02,3.128571E-02,2.137839E-02,1.079469E+02,1.029070E+02,4.688351E-03,8.556189E-03,4.559115E+02,6.683431E+02,1.963073E-02,5.546970E-02,4.942610E+02,3.342381E+02,2.150591E-02,2.781903E-02,4.356566E+02,4.039379E+02,1.886933E-02,3.353079E-02
06:10:00,2.556188E+02,1.817774E+02,1.133883E-02,1.530173E-02,1.220031E+03,1.080671E+03,5.405049E-02,9.097065E-02,3.483586E+02,2.861732E+02,1.545487E-02,2.408242E-02,7.061879E+02,3.759089E+02,3.128494E-02,3.165578E-02,3.750513E+02,1.723421E+02,1.662024E-02,1.451430E-02,6.583729E+01,9.407175E+01,2.937555E-03,7.917892E-03,5.726380E+02,3.346376E+02,2.537694E-02,2.816323E-02,7.157266E+02,2.754540E+02,3.170699E-02,2.319113E-02,1.187183E+02,1.096941E+02,5.277016E-03,9.233594E-03,5.012828E+02,7.001205E+02,2.222271E-02,5.890770E-02,5.013563E+02,3.719053E+02,2.222142E-02,3.131660E-02,4.587871E+02,4.226492E+02,2.034471E-02,3.556542E-02
06:20:00,2.653221E+02,1.956303E+02,1.194770E-02,1.665824E-02,1.244665E+03,1.178157E+03,5.584891E-02,1.003277E-01,3.641293E+02,3.035297E+02,1.638676E-02,2.583148E-02,7.029529E+02,4.153299E+02,3.159481E-02,3.539783E-02,3.735856E+02,1.890740E+02,1.681087E-02,1.611436E-02,7.725346E+01,1.003332E+02,3.511483E-03,8.545383E-03,5.814010E+02,3.551055E+02,2.613159E-02,3.022329E-02,7.116238E+02,2.958155E+02,3.198776E-02,2.519355E-02,1.282415E+02,1.168977E+02,5.798960E-03,9.955565E-03,5.514844E+02,7.449745E+02,2.470238E-02,6.337134E-02,5.064616E+02,4.117449E+02,2.277703E-02,3.508795E-02,4.830736E+02,4.496885E+02,2.170262E-02,3.826506E-02
06:30:00,2.723182E+02,2.061630E+02,1.247683E-02,1.775372E-02,1.260225E+03,1.259758E+03,5.753581E-02,1.084991E-01,3.759066E+02,3.169982E+02,1.721959E-02,2.728614E-02,6.977166E+02,4.508782E+02,3.186974E-02,3.886307E-02,3.709264E+02,2.032004E+02,1.696125E-02,1.750997E-02,8.667952E+01,1.055552E+02,4.013473E-03,9.093166E-03,5.864971E+02,3.712387E+02,2.680887E-02,3.195770E-02,7.054957E+02,3.119431E+02,3.222649E-02,2.686581E-02,1.357711E+02,1.225644E+02,6.249391E-03,1.055614E-02,5.800840E+02,7.771674E+02,2.651340E-02,6.686460E-02,5.094172E+02,4.464910E+02,2.329411E-02,3.847746E-02,5.000029E+02,4.705376E+02,2.287735E-02,4.049990E-02
06:40:00,2.785618E+02,2.162660E+02,1.295007E-02,1.880654E-02,1.274348E+03,1.342696E+03,5.905112E-02,1.167897E-01,3.868431E+02,3.312806E+02,1.797824E-02,2.880006E-02,6.914839E+02,4.868359E+02,3.206939E-02,4.237577E-02,3.675479E+02,2.163347E+02,1.706459E-02,1.882311E-02,9.543780E+01,1.109232E+02,4.473309E-03,9.650152E-03,5.906230E+02,3.885450E+02,2.740296E-02,3.378167E-02,6.983168E+02,3.276839E+02,3.238849E-02,2.849932E-02,1.426020E+02,1.280774E+02,6.655252E-03,1.113954E-02,6.122990E+02,8.104067E+02,2.838105E-02,7.041944E-02,5.112307E+02,4.805740E+02,2.372959E-02,4.182084E-02,5.165461E+02,4.929686E+02,2.397705E-02,4.285473E-02
06:50:00,2.837617E+02,2.255630E+02,1.336840E-02,1.978879E-02,1.285639E+03,1.424073E+03,6.041769E-02,1.249755E-01,3.964172E+02,3.454783E+02,1.866478E-02,3.030422E-02,6.843008E+02,5.226221E+02,3.221532E-02,4.589177E-02,3.635254E+02,2.285184E+02,1.713165E-02,2.005892E-02,1.032725E+02,1.161705E+02,4.886531E-03,1.019553E-02,5.934032E+02,4.061310E+02,2.792433E-02,3.562842E-02,6.901487E+02,3.426758E+02,3.249479E-02,3.006904E-02,1.485915E+02,1.332272E+02,7.017385E-03,1.168998E-02,6.410047E+02,8.422765E+02,3.007708E-02,7.385043E-02,5.119846E+02,5.134522E+02,2.410667E-02,4.507658E-02,5.311444E+02,5.155525E+02,2.497642E-02,4.522051E-02
07:00:00,2.881431E+02,2.341583E+02,1.374355E-02,2.070960E-02,1.294781E+03,1.503402E+03,6.167103E-02,1.330143E-01,4.049474E+02,3.595645E+02,1.929567E-02,3.179749E-02,6.763443E+02,5.579266E+02,3.231813E-02,4.938406E-02,3.589792E+02,2.398339E+02,1.716933E-02,2.122392E-02,1.104307E+02,1.212960E+02,5.265020E-03,1.072971E-02,5.951203E+02,4.239329E+02,2.838854E-02,3.749370E-02,6.811756E+02,3.569688E+02,3.255633E-02,3.157935E-02,1.539188E+02,1.380547E+02,7.344922E-03,1.221127E-02,6.676581E+02,8.729801E+02,3.166754E-02,7.717690E-02,5.118661E+02,5.449979E+02,2.443624E-02,4.823280E-02,5.443283E+02,5.382605E+02,2.590165E-02,4.759657E-02
07:10:00,2.921344E+02,2.454439E+02,1.418507E-02,2.209955E-02,1.307970E+03,1.594754E+03,6.349044E-02,1.435838E-01,4.099043E+02,3.783152E+02,1.990103E-02,3.406174E-02,6.802806E+02,5.978899E+02,3.302533E-02,5.384245E-02,3.612346E+02,2.529987E+02,1.753810E-02,2.277937E-02,1.136644E+02,1.286115E+02,5.522024E-03,1.158612E-02,6.008913E+02,4.470332E+02,2.917241E-02,4.025276E-02,6.855210E+02,3.746281E+02,3.328067E-02,3.373470E-02,1.572669E+02,1.449572E+02,7.638901E-03,1.305567E-02,6.781210E+02,9.128583E+02,3.291443E-02,8.215053E-02,5.160071E+02,5.806870E+02,2.505207E-02,5.228490E-02,5.518672E+02,5.679392E+02,2.679089E-02,5.113170E-02
07:20:00,3.000019E+02,2.532594E+02,1.474311E-02,2.320091E-02,1.355264E+03,1.662883E+03,6.652581E-02,1.523079E-01,4.232417E+02,3.913426E+02,2.078877E-02,3.584224E-02,6.914175E+02,6.319963E+02,3.397275E-02,5.794757E-02,3.653580E+02,2.640824E+02,1.796110E-02,2.421143E-02,1.176258E+02,1.346241E+02,5.787664E-03,1.235152E-02,6.163087E+02,4.636283E+02,3.027443E-02,4.246879E-02,6.963196E+02,3.877036E+02,3.421794E-02,3.552527E-02,1.615724E+02,1.503227E+02,7.947832E-03,1.378459E-02,7.210477E+02,9.355235E+02,3.536276E-02,8.557609E-02,5.268440E+02,6.102243E+02,2.588554E-02,5.593355E-02,5.753054E+02,5.881705E+02,2.824389E-02,5.385506E-02
07:30:00,3.041612E+02,2.622276E+02,1.514180E-02,2.443746E-02,1.376746E+03,1.736664E+03,6.846495E-02,1.617826E-01,4.293815E+02,4.065782E+02,2.136763E-02,3.788269E-02,6.977435E+02,6.664845E+02,3.471509E-02,6.214801E-02,3.679891E+02,2.751821E+02,1.831669E-02,2.565731E-02,1.197104E+02,1.408705E+02,5.968972E-03,1.314879E-02,6.244458E+02,4.830404E+02,3.106936E-02,4.501311E-02,7.027203E+02,4.023975E+02,3.496638E-02,3.750439E-02,1.640435E+02,1.560320E+02,8.175115E-03,1.455539E-02,7.352423E+02,9.657136E+02,3.655720E-02,8.987043E-02,5.326135E+02,6.401604E+02,2.650332E-02,5.967430E-02,5.852333E+02,6.124381E+02,2.911440E-02,5.705196E-02
07:40:00,3.092867E+02,2.704790E+02,1.557132E-02,2.559168E-02,1.405181E+03,1.804522E+03,7.067296E-02,1.706805E-01,4.375302E+02,4.203590E+02,2.201926E-02,3.976429E-02,7.057222E+02,6.990073E+02,3.551621E-02,6.617379E-02,3.713180E+02,2.857169E+02,1.869519E-02,2.704695E-02,1.222389E+02,1.464973E+02,6.162528E-03,1.387970E-02,6.346136E+02,5.012226E+02,3.193531E-02,4.742093E-02,7.106885E+02,4.163399E+02,3.576994E-02,3.939786E-02,1.669796E+02,1.611929E+02,8.414801E-03,1.526458E-02,7.575327E+02,9.928388E+02,3.808551E-02,9.381751E-02,5.399238E+02,6.681132E+02,2.717433E-02,6.323196E-02,5.988816E+02,6.348815E+02,3.012886E-02,6.004727E-02
07:50:00,3.144657E+02,2.784739E+02,1.599590E-02,2.671543E-02,1.433493E+03,1.868337E+03,7.285376E-02,1.792233E-01,4.457418E+02,4.333778E+02,2.266372E-02,4.156641E-02,7.139622E+02,7.296577E+02,3.632043E-02,7.004514E-02,3.748325E+02,2.957641E+02,1.907639E-02,2.839235E-02,1.247488E+02,1.517224E+02,6.350026E-03,1.456858E-02,6.449529E+02,5.189844E+02,3.279844E-02,4.978620E-02,7.189222E+02,4.299777E+02,3.657656E-02,4.125972E-02,1.699388E+02,1.660528E+02,8.649960E-03,1.593989E-02,7.791037E+02,1.019113E+03,3.956165E-02,9.766467E-02,5.474212E+02,6.942473E+02,2.784486E-02,6.663263E-02,6.124113E+02,6.568311E+02,3.112451E-02,6.299053E-02
08:00:00,3.196469E+02,2.864085E+02,1.641448E-02,2.782873E-02,1.461661E+03,1.929458E+03,7.501103E-02,1.875428E-01,4.539819E+02,4.458042E+02,2.330137E-02,4.330776E-02,7.223394E+02,7.589323E+02,3.712392E-02,7.380950E-02,3.784704E+02,3.055588E+02,1.945863E-02,2.971607E-02,1.272435E+02,1.566041E+02,6.532512E-03,1.522211E-02,6.553403E+02,5.367095E+02,3.365517E-02,5.214863E-02,7.272998E+02,4.437024E+02,3.738261E-02,4.312869E-02,1.728997E+02,1.707162E+02,8.880564E-03,1.659231E-02,8.004373E+02,1.044961E+03,4.101244E-02,1.014582E-01,5.550041E+02,7.189502E+02,2.851199E-02,6.991311E-02,6.258874E+02,6.787467E+02,3.210721E-02,6.593006E-02
08:10:00,3.022825E+02,2.784448E+02,1.560131E-02,2.728372E-02,1.388835E+03,1.910963E+03,7.167914E-02,1.872473E-01,4.278449E+02,4.331791E+02,2.208196E-02,4.244593E-02,6.975366E+02,7.623321E+02,3.599919E-02,7.469076E-02,3.656476E+02,3.035939E+02,1.887011E-02,2.974469E-02,1.176343E+02,1.522186E+02,6.071597E-03,1.491439E-02,6.251717E+02,5.265862E+02,3.226563E-02,5.159961E-02,7.029941E+02,4.362161E+02,3.628059E-02,4.274421E-02,1.621343E+02,1.653803E+02,8.368196E-03,1.620426E-02,7.425913E+02,1.011276E+03,3.832638E-02,9.909345E-02,5.309987E+02,7.176978E+02,2.740516E-02,7.031733E-02,5.881392E+02,6.638007E+02,3.035496E-02,6.504473E-02
08:20:00,2.967094E+02,2.781157E+02,1.531360E-02,2.725251E-02,1.393327E+03,1.942569E+03,7.191060E-02,1.903554E-01,4.228748E+02,4.339859E+02,2.182538E-02,4.252639E-02,6.913246E+02,7.767286E+02,3.567820E-02,7.611090E-02,3.586854E+02,3.049642E+02,1.851057E-02,2.988295E-02,1.121882E+02,1.503187E+02,5.790500E-03,1.472887E-02,6.204482E+02,5.332942E+02,3.202165E-02,5.225883E-02,6.957124E+02,4.396662E+02,3.590438E-02,4.308463E-02,1.562515E+02,1.630978E+02,8.064551E-03,1.598133E-02,7.478492E+02,1.019214E+03,3.859770E-02,9.987390E-02,5.250017E+02,7.269202E+02,2.709546E-02,7.122900E-02,5.860421E+02,6.729607E+02,3.024665E-02,6.594425E-02
08:30:00,2.847748E+02,2.737028E+02,1.469765E-02,2.682024E-02,1.354248E+03,1.948050E+03,6.989375E-02,1.908950E-01,4.060713E+02,4.270417E+02,2.095814E-02,4.184612E-02,6.766225E+02,7.856996E+02,3.491937E-02,7.699283E-02,3.497270E+02,3.048627E+02,1.804821E-02,2.987410E-02,1.043459E+02,1.468012E+02,5.385726E-03,1.438431E-02,6.022344E+02,5.319871E+02,3.108161E-02,5.213104E-02,6.809396E+02,4.385764E+02,3.514190E-02,4.297829E-02,1.477477E+02,1.591084E+02,7.625654E-03,1.559054E-02,7.147738E+02,1.003423E+03,3.689077E-02,9.832689E-02,5.099246E+02,7.298884E+02,2.631731E-02,7.152217E-02,5.633182E+02,6.701140E+02,2.907388E-02,6.566557E-02
08:40:00,2.763223E+02,2.711754E+02,1.426142E-02,2.657255E-02,1.331058E+03,1.961875E+03,6.869715E-02,1.922499E-01,3.947838E+02,4.230836E+02,2.037562E-02,4.145818E-02,6.666778E+02,7.965008E+02,3.440615E-02,7.805206E-02,3.430712E+02,3.055898E+02,1.770471E-02,2.994564E-02,9.843978E+01,1.442990E+02,5.080889E-03,1.413914E-02,5.902278E+02,5.348861E+02,3.046199E-02,5.241505E-02,6.707854E+02,4.406104E+02,3.461786E-02,4.317765E-02,1.413648E+02,1.562810E+02,7.296221E-03,1.531349E-02,6.952142E+02,9.952381E+02,3.588152E-02,9.752460E-02,4.996276E+02,7.340249E+02,2.578589E-02,7.192811E-02,5.489009E+02,6.730520E+02,2.832988E-02,6.595333E-02
08:50:00,2.691740E+02,2.693918E+02,1.389250E-02,2.639777E-02,1.311498E+03,1.978095E+03,6.768771E-02,1.938394E-01,3.852855E+02,4.202465E+02,1.988541E-02,4.118015E-02,6.584202E+02,8.077973E+02,3.397996E-02,7.915929E-02,3.375455E+02,3.065907E+02,1.741952E-02,3.004381E-02,9.344863E+01,1.423172E+02,4.823274E-03,1.394495E-02,5.801516E+02,5.397625E+02,2.994197E-02,5.289288E-02,6.623734E+02,4.444567E+02,3.418370E-02,4.355461E-02,1.359721E+02,1.540454E+02,7.017893E-03,1.509444E-02,6.786503E+02,9.892406E+02,3.502679E-02,9.693680E-02,4.909997E+02,7.379793E+02,2.534061E-02,7.231578E-02,5.367662E+02,6.785691E+02,2.770364E-02,6.649392E-02
