Time,ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.439419E+02,3.781984E+02,1.382088E-02,2.918190E-02,3.462120E+01,1.571931E+02,1.391742E-03,1.212842E-02,0.000000E+00,2.416628E+02,0.000000E+00,1.864544E-02,2.459041E+00,1.971457E+02,9.908107E-05,1.521083E-02,0.000000E+00,2.516022E+02,0.000000E+00,1.941231E-02,3.817369E+02,6.758080E+02,1.534106E-02,5.214367E-02,2.866161E+02,4.157380E+02,1.151792E-02,3.207790E-02,2.819568E+02,1.604088E+02,1.132886E-02,1.237776E-02,3.344895E+01,4.468578E+01,1.344189E-03,3.447934E-03,2.510189E+02,2.124683E+02,1.008688E-02,1.639412E-02,3.703863E+02,3.810423E+02,1.488404E-02,2.940081E-02
00:20:00,3.565820E+02,3.801803E+02,1.432852E-02,2.933490E-02,4.715317E+01,1.610893E+02,1.895382E-03,1.242909E-02,4.798886E-01,2.465444E+02,1.936541E-05,1.902211E-02,7.524295E+00,2.022974E+02,3.026594E-04,1.560835E-02,0.000000E+00,2.568165E+02,0.000000E+00,1.981466E-02,4.063321E+02,6.811935E+02,1.632925E-02,5.255932E-02,3.000694E+02,4.182805E+02,1.205832E-02,3.227415E-02,2.912983E+02,1.618778E+02,1.170394E-02,1.249115E-02,3.951001E+01,4.681249E+01,1.587720E-03,3.612051E-03,2.610153E+02,2.153375E+02,1.048834E-02,1.661558E-02,3.859239E+02,3.856080E+02,1.550812E-02,2.975320E-02
00:30:00,3.682821E+02,3.813657E+02,1.479853E-02,2.942640E-02,5.945762E+01,1.644530E+02,2.389546E-03,1.268864E-02,5.049914E+00,2.507064E+02,2.030409E-04,1.934324E-02,1.393689E+01,2.068302E+02,5.603839E-04,1.595812E-02,4.487290E+00,2.613153E+02,1.804350E-04,2.016179E-02,4.262307E+02,6.853976E+02,1.712873E-02,5.288376E-02,3.118160E+02,4.199881E+02,1.253021E-02,3.240594E-02,2.997755E+02,1.628509E+02,1.204450E-02,1.256627E-02,4.489697E+01,4.865023E+01,1.804153E-03,3.753862E-03,2.698168E+02,2.176124E+02,1.084186E-02,1.679115E-02,4.000375E+02,3.892510E+02,1.607509E-02,3.003436E-02
00:40:00,3.795752E+02,3.819110E+02,1.525223E-02,2.946848E-02,6.871943E+01,1.673560E+02,2.761730E-03,1.291264E-02,1.001750E+01,2.542655E+02,4.026907E-04,1.961784E-02,2.240022E+01,2.108332E+02,9.005251E-04,1.626698E-02,9.653115E+00,2.652089E+02,3.880528E-04,2.046220E-02,4.440218E+02,6.886507E+02,1.784353E-02,5.313478E-02,3.222604E+02,4.210259E+02,1.294978E-02,3.248602E-02,3.073975E+02,1.634162E+02,1.235071E-02,1.260989E-02,4.936688E+01,5.022673E+01,1.983728E-03,3.875509E-03,2.778950E+02,2.193933E+02,1.116635E-02,1.692859E-02,4.132466E+02,3.921328E+02,1.660575E-02,3.025674E-02
00:50:00,3.904850E+02,3.819423E+02,1.569055E-02,2.947087E-02,7.803685E+01,1.698630E+02,3.136146E-03,1.310608E-02,1.711943E+01,2.573211E+02,6.881196E-04,1.985359E-02,3.245027E+01,2.143849E+02,1.304431E-03,1.654102E-02,1.700439E+01,2.685922E+02,6.835035E-04,2.072323E-02,4.601076E+02,6.911358E+02,1.848979E-02,5.332651E-02,3.317699E+02,4.215267E+02,1.333179E-02,3.252464E-02,3.142488E+02,1.636473E+02,1.262595E-02,1.262771E-02,5.317713E+01,5.157071E+01,2.136794E-03,3.979209E-03,2.853895E+02,2.207647E+02,1.146741E-02,1.703441E-02,4.258616E+02,3.943865E+02,1.711256E-02,3.043064E-02
01:00:00,4.006492E+02,3.815615E+02,1.609894E-02,2.944146E-02,8.595582E+01,1.720304E+02,3.454352E-03,1.327330E-02,2.572987E+01,2.599562E+02,1.034172E-03,2.005688E-02,4.392895E+01,2.175524E+02,1.765749E-03,1.678541E-02,2.610181E+01,2.715453E+02,1.049128E-03,2.095106E-02,4.747181E+02,6.929987E+02,1.907678E-02,5.347022E-02,3.405506E+02,4.215971E+02,1.368454E-02,3.253004E-02,3.204287E+02,1.636058E+02,1.287422E-02,1.262449E-02,5.645833E+01,5.271026E+01,2.268606E-03,4.067130E-03,2.924953E+02,2.217968E+02,1.175289E-02,1.711404E-02,4.379934E+02,3.961215E+02,1.759998E-02,3.056449E-02
01:10:00,4.101279E+02,3.812508E+02,1.647978E-02,2.941744E-02,9.301164E+01,1.741505E+02,3.737868E-03,1.343687E-02,3.569442E+01,2.625777E+02,1.434642E-03,2.025912E-02,5.424999E+01,2.207221E+02,2.180283E-03,1.702995E-02,3.671184E+01,2.745120E+02,1.475541E-03,2.117993E-02,4.880814E+02,6.952204E+02,1.961366E-02,5.364158E-02,3.489014E+02,4.217799E+02,1.402004E-02,3.254411E-02,3.260344E+02,1.635243E+02,1.309945E-02,1.261819E-02,5.933312E+01,5.373090E+01,2.384091E-03,4.145875E-03,2.993908E+02,2.228354E+02,1.202993E-02,1.719416E-02,4.497201E+02,3.979472E+02,1.807115E-02,3.070534E-02
01:20:00,4.189495E+02,3.807136E+02,1.683422E-02,2.937596E-02,9.932278E+01,1.760383E+02,3.991454E-03,1.358251E-02,4.641441E+01,2.649252E+02,1.865390E-03,2.044021E-02,6.315710E+01,2.236358E+02,2.538231E-03,1.725475E-02,4.869724E+01,2.771939E+02,1.957224E-03,2.138683E-02,5.004177E+02,6.970922E+02,2.010928E-02,5.378595E-02,3.570110E+02,4.217247E+02,1.434586E-02,3.253981E-02,3.311445E+02,1.632847E+02,1.330477E-02,1.259968E-02,6.193523E+01,5.460314E+01,2.488630E-03,4.213169E-03,3.060718E+02,2.236678E+02,1.229838E-02,1.725838E-02,4.609540E+02,3.994600E+02,1.852254E-02,3.082204E-02
01:30:00,4.271650E+02,3.800012E+02,1.716431E-02,2.932096E-02,1.050077E+02,1.777318E+02,4.219871E-03,1.371316E-02,5.416616E+01,2.670475E+02,2.176911E-03,2.060393E-02,7.180450E+01,2.263357E+02,2.885737E-03,1.746304E-02,5.744212E+01,2.796402E+02,2.308575E-03,2.157555E-02,5.120802E+02,6.986848E+02,2.057783E-02,5.390878E-02,3.649583E+02,4.214841E+02,1.466519E-02,3.252121E-02,3.358422E+02,1.629216E+02,1.349352E-02,1.257164E-02,6.435300E+01,5.534992E+01,2.585770E-03,4.270781E-03,3.125730E+02,2.243345E+02,1.255961E-02,1.730980E-02,4.715543E+02,4.007201E+02,1.894846E-02,3.091924E-02
01:40:00,4.348228E+02,3.791553E+02,1.747200E-02,2.925567E-02,1.101625E+02,1.792603E+02,4.426991E-03,1.383108E-02,6.256234E+01,2.689818E+02,2.514331E-03,2.075315E-02,7.941781E+01,2.288537E+02,3.191679E-03,1.765730E-02,6.666491E+01,2.818878E+02,2.679214E-03,2.174894E-02,5.233774E+02,7.000541E+02,2.103173E-02,5.401439E-02,3.727537E+02,4.211006E+02,1.497842E-02,3.249159E-02,3.402500E+02,1.624630E+02,1.367064E-02,1.253625E-02,6.667533E+01,5.598983E+01,2.679083E-03,4.320149E-03,3.187224E+02,2.248674E+02,1.280672E-02,1.735091E-02,4.815620E+02,4.017745E+02,1.935058E-02,3.100057E-02
01:50:00,4.419713E+02,3.782102E+02,1.775922E-02,2.918272E-02,1.149091E+02,1.806484E+02,4.617707E-03,1.393817E-02,6.978677E+01,2.707579E+02,2.804652E-03,2.089016E-02,8.638911E+01,2.312159E+02,3.471816E-03,1.783954E-02,7.476948E+01,2.839668E+02,3.004907E-03,2.190933E-02,5.343592E+02,7.012451E+02,2.147298E-02,5.410625E-02,3.802881E+02,4.206087E+02,1.528117E-02,3.245362E-02,3.443792E+02,1.619324E+02,1.383658E-02,1.249529E-02,6.894606E+01,5.653873E+01,2.770331E-03,4.362495E-03,3.245654E+02,2.252927E+02,1.304150E-02,1.738371E-02,4.910100E+02,4.026620E+02,1.973020E-02,3.106903E-02
02:00:00,4.486319E+02,3.771938E+02,1.802684E-02,2.910429E-02,1.193167E+02,1.819171E+02,4.794798E-03,1.403605E-02,7.639183E+01,2.724009E+02,3.070078E-03,2.101691E-02,9.281047E+01,2.334448E+02,3.729850E-03,1.801150E-02,8.211190E+01,2.859030E+02,3.299966E-03,2.205869E-02,5.451682E+02,7.022954E+02,2.190729E-02,5.418727E-02,3.876004E+02,4.200365E+02,1.557499E-02,3.240946E-02,3.482569E+02,1.613488E+02,1.399241E-02,1.245025E-02,7.117630E+01,5.701052E+01,2.859957E-03,4.398892E-03,3.300999E+02,2.256324E+02,1.326389E-02,1.740991E-02,4.999619E+02,4.034152E+02,2.008990E-02,3.112713E-02
02:10:00,4.547687E+02,3.761052E+02,1.827341E-02,2.902028E-02,1.234517E+02,1.830741E+02,4.960942E-03,1.412531E-02,8.246141E+01,2.739209E+02,3.313982E-03,2.113418E-02,9.874768E+01,2.355500E+02,3.968425E-03,1.817392E-02,8.883088E+01,2.877056E+02,3.569967E-03,2.219776E-02,5.559109E+02,7.031951E+02,2.233895E-02,5.425666E-02,3.946166E+02,4.193840E+02,1.585692E-02,3.235910E-02,3.519075E+02,1.607126E+02,1.413911E-02,1.240116E-02,7.336029E+01,5.741250E+01,2.947729E-03,4.429904E-03,3.353579E+02,2.258845E+02,1.347516E-02,1.742936E-02,5.084171E+02,4.040305E+02,2.042964E-02,3.117459E-02
02:20:00,4.605048E+02,3.749619E+02,1.850388E-02,2.893206E-02,1.274036E+02,1.841346E+02,5.119729E-03,1.420712E-02,8.803442E+01,2.753353E+02,3.537928E-03,2.124329E-02,1.042500E+02,2.375426E+02,4.189521E-03,1.832764E-02,9.505990E+01,2.893929E+02,3.820274E-03,2.232793E-02,5.665805E+02,7.039679E+02,2.276769E-02,5.431628E-02,4.013400E+02,4.186688E+02,1.612708E-02,3.230391E-02,3.553575E+02,1.600361E+02,1.427774E-02,1.234895E-02,7.546077E+01,5.775492E+01,3.032144E-03,4.456321E-03,3.403283E+02,2.260669E+02,1.367487E-02,1.744342E-02,5.163959E+02,4.045309E+02,2.075023E-02,3.121319E-02
02:30:00,4.658931E+02,3.737781E+02,1.872037E-02,2.884071E-02,1.311829E+02,1.851119E+02,5.271586E-03,1.428252E-02,9.319959E+01,2.766585E+02,3.745482E-03,2.134537E-02,1.093541E+02,2.394378E+02,4.394617E-03,1.847386E-02,1.008849E+02,2.909801E+02,4.054345E-03,2.245038E-02,5.770446E+02,7.046432E+02,2.318817E-02,5.436837E-02,4.077774E+02,4.179050E+02,1.638575E-02,3.224497E-02,3.586293E+02,1.593293E+02,1.440922E-02,1.229441E-02,7.747942E+01,5.804668E+01,3.113270E-03,4.478829E-03,3.450088E+02,2.261889E+02,1.386294E-02,1.745283E-02,5.239072E+02,4.049388E+02,2.105204E-02,3.124466E-02
02:40:00,4.709938E+02,3.725652E+02,1.892532E-02,2.874712E-02,1.348825E+02,1.860167E+02,5.420242E-03,1.435233E-02,9.799692E+01,2.779022E+02,3.938252E-03,2.144132E-02,1.141017E+02,2.412471E+02,4.585382E-03,1.861344E-02,1.063580E+02,2.924794E+02,4.274274E-03,2.256605E-02,5.872161E+02,7.052299E+02,2.359690E-02,5.441363E-02,4.139369E+02,4.171042E+02,1.663325E-02,3.218318E-02,3.617425E+02,1.586007E+02,1.453432E-02,1.223818E-02,7.942747E+01,5.829622E+01,3.191558E-03,4.498081E-03,3.493704E+02,2.262632E+02,1.403819E-02,1.745856E-02,5.308836E+02,4.052657E+02,2.133236E-02,3.126987E-02
02:50:00,4.758631E+02,3.713329E+02,1.912097E-02,2.865203E-02,1.385046E+02,1.868584E+02,5.565792E-03,1.441726E-02,1.025169E+02,2.790761E+02,4.119876E-03,2.153189E-02,1.185241E+02,2.429797E+02,4.763079E-03,1.874711E-02,1.115289E+02,2.939012E+02,4.482057E-03,2.267574E-02,5.970877E+02,7.057457E+02,2.399357E-02,5.445342E-02,4.198240E+02,4.162757E+02,1.686980E-02,3.211925E-02,3.647137E+02,1.578570E+02,1.465371E-02,1.218080E-02,8.128616E+01,5.850911E+01,3.266256E-03,4.514505E-03,3.534897E+02,2.262981E+02,1.420369E-02,1.746125E-02,5.374436E+02,4.055267E+02,2.159593E-02,3.129001E-02
03:00:00,4.805685E+02,3.700889E+02,1.931005E-02,2.855604E-02,1.420842E+02,1.876445E+02,5.709634E-03,1.447791E-02,1.068053E+02,2.801883E+02,4.292196E-03,2.161769E-02,1.227005E+02,2.446434E+02,4.930891E-03,1.887547E-02,1.164417E+02,2.952540E+02,4.679467E-03,2.278011E-02,6.066536E+02,7.061969E+02,2.437795E-02,5.448822E-02,4.254389E+02,4.154275E+02,1.709542E-02,3.205380E-02,3.675574E+02,1.571041E+02,1.476798E-02,1.212270E-02,8.305312E+01,5.869108E+01,3.337265E-03,4.528543E-03,3.573939E+02,2.263000E+02,1.436056E-02,1.746140E-02,5.436373E+02,4.057292E+02,2.184479E-02,3.130562E-02
03:10:00,4.852078E+02,3.688164E+02,1.949647E-02,2.845785E-02,1.456534E+02,1.883748E+02,5.853060E-03,1.453425E-02,1.109069E+02,2.812381E+02,4.457010E-03,2.169868E-02,1.266591E+02,2.462370E+02,5.089953E-03,1.899842E-02,1.211506E+02,2.965372E+02,4.868684E-03,2.287910E-02,6.159118E+02,7.065672E+02,2.474997E-02,5.451679E-02,4.307662E+02,4.145433E+02,1.730948E-02,3.198557E-02,3.702857E+02,1.563318E+02,1.487761E-02,1.206310E-02,8.473177E+01,5.884340E+01,3.404725E-03,4.540295E-03,3.611174E+02,2.262599E+02,1.451016E-02,1.745830E-02,5.495270E+02,4.058625E+02,2.208143E-02,3.131590E-02
03:20:00,4.897267E+02,3.675197E+02,1.967807E-02,2.835780E-02,1.491839E+02,1.890539E+02,5.994937E-03,1.458664E-02,1.148686E+02,2.822304E+02,4.616204E-03,2.177524E-02,1.304292E+02,2.477648E+02,5.241442E-03,1.911629E-02,1.256131E+02,2.977558E+02,5.047999E-03,2.297312E-02,6.248600E+02,7.068593E+02,2.510954E-02,5.453932E-02,4.357577E+02,4.136278E+02,1.751003E-02,3.191493E-02,3.729092E+02,1.555433E+02,1.498303E-02,1.200226E-02,8.632671E+01,5.896966E+01,3.468819E-03,4.550036E-03,3.646922E+02,2.261786E+02,1.465381E-02,1.745202E-02,5.551673E+02,4.059316E+02,2.230807E-02,3.132123E-02
03:30:00,4.941370E+02,3.662027E+02,1.985531E-02,2.825617E-02,1.526952E+02,1.896857E+02,6.136043E-03,1.463539E-02,1.186871E+02,2.831689E+02,4.769644E-03,2.184765E-02,1.340945E+02,2.492303E+02,5.388719E-03,1.922936E-02,1.298067E+02,2.989140E+02,5.216508E-03,2.306248E-02,6.334933E+02,7.070726E+02,2.545644E-02,5.455577E-02,4.405065E+02,4.126846E+02,1.770083E-02,3.184215E-02,3.754368E+02,1.547416E+02,1.508459E-02,1.194039E-02,8.784274E+01,5.907273E+01,3.529743E-03,4.557987E-03,3.681586E+02,2.260620E+02,1.479309E-02,1.744302E-02,5.606214E+02,4.059361E+02,2.252723E-02,3.132157E-02
03:40:00,4.984395E+02,3.648682E+02,2.002821E-02,2.815320E-02,1.561289E+02,1.902738E+02,6.274034E-03,1.468077E-02,1.224124E+02,2.840572E+02,4.919336E-03,2.191618E-02,1.376656E+02,2.506372E+02,5.532220E-03,1.933790E-02,1.338218E+02,3.000155E+02,5.377842E-03,2.314746E-02,6.418014E+02,7.072164E+02,2.579028E-02,5.456687E-02,4.450405E+02,4.117167E+02,1.788301E-02,3.176747E-02,3.778762E+02,1.539292E+02,1.518261E-02,1.187771E-02,8.928464E+01,5.915427E+01,3.587687E-03,4.564278E-03,3.715829E+02,2.259106E+02,1.493069E-02,1.743134E-02,5.660228E+02,4.058840E+02,2.274428E-02,3.131755E-02
03:50:00,5.026390E+02,3.635188E+02,2.019696E-02,2.804908E-02,1.594721E+02,1.908214E+02,6.408382E-03,1.472301E-02,1.260156E+02,2.848982E+02,5.064126E-03,2.198106E-02,1.411614E+02,2.519883E+02,5.672692E-03,1.944215E-02,1.376783E+02,3.010639E+02,5.532809E-03,2.322834E-02,6.497621E+02,7.072928E+02,2.611016E-02,5.457276E-02,4.493991E+02,4.107270E+02,1.805814E-02,3.169111E-02,3.802340E+02,1.531091E+02,1.527735E-02,1.181443E-02,9.065704E+01,5.921740E+01,3.642838E-03,4.569148E-03,3.749244E+02,2.257271E+02,1.506498E-02,1.741718E-02,5.713146E+02,4.057762E+02,2.295695E-02,3.130923E-02
