Time,ROOM_093AC67C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_093AC67C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_093AC67C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_093AC67C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_1FCE56F7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1FCE56F7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1FCE56F7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1FCE56F7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3885B4DD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3885B4DD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3885B4DD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3885B4DD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_559049DE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_559049DE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_559049DE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_559049DE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7D709F92:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7D709F92:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7D709F92:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7D709F92:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AAB59669:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AAB59669:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AAB59669:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AAB59669:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E1701F16:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E1701F16:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E1701F16:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E1701F16:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.300018E+02,3.949661E+02,1.326157E-02,3.047485E-02,0.000000E+00,1.734750E+02,0.000000E+00,1.338431E-02,2.732048E+02,2.740602E+02,1.097869E-02,2.114635E-02,2.360665E+02,1.990142E+02,9.485610E-03,1.535631E-02,5.147776E+02,3.632408E+02,2.068409E-02,2.802881E-02,0.000000E+00,2.223667E+02,0.000000E+00,1.715654E-02,7.068974E+02,1.964007E+02,2.839585E-02,1.515707E-02
00:20:00,3.462359E+02,3.999175E+02,1.391372E-02,3.085699E-02,0.000000E+00,1.779616E+02,0.000000E+00,1.373049E-02,2.847155E+02,2.773550E+02,1.144101E-02,2.140065E-02,2.445895E+02,2.007116E+02,9.827858E-03,1.548734E-02,5.274537E+02,3.641176E+02,2.119293E-02,2.809656E-02,0.000000E+00,2.274499E+02,0.000000E+00,1.754875E-02,7.179504E+02,1.955833E+02,2.883911E-02,1.509400E-02
00:30:00,3.603522E+02,4.039703E+02,1.448082E-02,3.116977E-02,0.000000E+00,1.818157E+02,0.000000E+00,1.402786E-02,2.949534E+02,2.799582E+02,1.185226E-02,2.160156E-02,2.523927E+02,2.018613E+02,1.014130E-02,1.557607E-02,5.387163E+02,3.642988E+02,2.164529E-02,2.811058E-02,0.000000E+00,2.318437E+02,0.000000E+00,1.788777E-02,7.274376E+02,1.942712E+02,2.922015E-02,1.499273E-02
00:40:00,3.729758E+02,4.072854E+02,1.498796E-02,3.142559E-02,0.000000E+00,1.851303E+02,0.000000E+00,1.428360E-02,3.042272E+02,2.819930E+02,1.222480E-02,2.175859E-02,2.597826E+02,2.025612E+02,1.043817E-02,1.563008E-02,5.490898E+02,3.639267E+02,2.206195E-02,2.808187E-02,0.000000E+00,2.356530E+02,0.000000E+00,1.818168E-02,7.357058E+02,1.925682E+02,2.955233E-02,1.486127E-02
00:50:00,3.846320E+02,4.099928E+02,1.545622E-02,3.163449E-02,2.697957E+00,1.879860E+02,1.085155E-04,1.450392E-02,3.127432E+02,2.835605E+02,1.256690E-02,2.187954E-02,2.668856E+02,2.028926E+02,1.072354E-02,1.565564E-02,5.586772E+02,3.631144E+02,2.244709E-02,2.801917E-02,1.712120E+00,2.389675E+02,6.896814E-05,1.843739E-02,7.429470E+02,1.905585E+02,2.984326E-02,1.470614E-02
01:00:00,3.955402E+02,4.121989E+02,1.589446E-02,3.180470E-02,6.112428E+00,1.904527E+02,2.457457E-04,1.469422E-02,3.207982E+02,2.847439E+02,1.289050E-02,2.197084E-02,2.735102E+02,2.029230E+02,1.098971E-02,1.565797E-02,5.675221E+02,3.619528E+02,2.280243E-02,2.792951E-02,5.726151E+00,2.418634E+02,2.302967E-04,1.866081E-02,7.493428E+02,1.883108E+02,3.010023E-02,1.453263E-02
01:10:00,4.060669E+02,4.145588E+02,1.631739E-02,3.198676E-02,1.088509E+01,1.928371E+02,4.375609E-04,1.487816E-02,3.285979E+02,2.859769E+02,1.320386E-02,2.206595E-02,2.797454E+02,2.029248E+02,1.124023E-02,1.565809E-02,5.757602E+02,3.609083E+02,2.313341E-02,2.784888E-02,1.066778E+01,2.447366E+02,4.289035E-04,1.888247E-02,7.550460E+02,1.860673E+02,3.032937E-02,1.435946E-02
01:20:00,4.162237E+02,4.166240E+02,1.672547E-02,3.214608E-02,1.684155E+01,1.949612E+02,6.769511E-04,1.504203E-02,3.361749E+02,2.869845E+02,1.350830E-02,2.214368E-02,2.856545E+02,2.027518E+02,1.147766E-02,1.564472E-02,5.835034E+02,3.596896E+02,2.344451E-02,2.775481E-02,1.728840E+01,2.473343E+02,6.949879E-04,1.908287E-02,7.602078E+02,1.837217E+02,3.053676E-02,1.417842E-02
01:30:00,4.260673E+02,4.184470E+02,1.712099E-02,3.228671E-02,2.378057E+01,1.968652E+02,9.558274E-04,1.518891E-02,3.434432E+02,2.878095E+02,1.380035E-02,2.220731E-02,2.911840E+02,2.024408E+02,1.169984E-02,1.562070E-02,5.909324E+02,3.583406E+02,2.374302E-02,2.765069E-02,2.519983E+01,2.496988E+02,1.012947E-03,1.926528E-02,7.648892E+02,1.813101E+02,3.072483E-02,1.399228E-02
01:40:00,4.357251E+02,4.200712E+02,1.750904E-02,3.241201E-02,3.155086E+01,1.985824E+02,1.268109E-03,1.532138E-02,3.504579E+02,2.884870E+02,1.408221E-02,2.225957E-02,2.963523E+02,2.020220E+02,1.190751E-02,1.558837E-02,5.980086E+02,3.568982E+02,2.402737E-02,2.753937E-02,3.428002E+01,2.518650E+02,1.377875E-03,1.943239E-02,7.691658E+02,1.788623E+02,3.089665E-02,1.380335E-02
01:50:00,4.449938E+02,4.215339E+02,1.788148E-02,3.252485E-02,3.745317E+01,2.001416E+02,1.505228E-03,1.544166E-02,3.572363E+02,2.890468E+02,1.435458E-02,2.230275E-02,3.011669E+02,2.015211E+02,1.210096E-02,1.554971E-02,6.047894E+02,3.553927E+02,2.429985E-02,2.742318E-02,4.270915E+01,2.538632E+02,1.716476E-03,1.958653E-02,7.731011E+02,1.764027E+02,3.105475E-02,1.361351E-02
02:00:00,4.539659E+02,4.228657E+02,1.824200E-02,3.262760E-02,4.340610E+01,2.015671E+02,1.744461E-03,1.555163E-02,3.637081E+02,2.895134E+02,1.461463E-02,2.233874E-02,3.056126E+02,2.009589E+02,1.227959E-02,1.550632E-02,6.112735E+02,3.538489E+02,2.456041E-02,2.730404E-02,4.981788E+01,2.557186E+02,2.002158E-03,1.972967E-02,7.767479E+02,1.739510E+02,3.120126E-02,1.342429E-02
02:10:00,4.626029E+02,4.240614E+02,1.858905E-02,3.271984E-02,4.875958E+01,2.028719E+02,1.959598E-03,1.565229E-02,3.698976E+02,2.898838E+02,1.486334E-02,2.236731E-02,3.097698E+02,2.003372E+02,1.244661E-02,1.545834E-02,6.174836E+02,3.522567E+02,2.480995E-02,2.718118E-02,5.690127E+01,2.574428E+02,2.286820E-03,1.986269E-02,7.801483E+02,1.714930E+02,3.133787E-02,1.323458E-02
02:20:00,4.708792E+02,4.251414E+02,1.892160E-02,3.280316E-02,5.364967E+01,2.040731E+02,2.156110E-03,1.574495E-02,3.757858E+02,2.901755E+02,1.509993E-02,2.238981E-02,3.136573E+02,1.996695E+02,1.260280E-02,1.540682E-02,6.234414E+02,3.506312E+02,2.504936E-02,2.705574E-02,6.313141E+01,2.590537E+02,2.537186E-03,1.998696E-02,7.833365E+02,1.690400E+02,3.146595E-02,1.304526E-02
02:30:00,4.788023E+02,4.261240E+02,1.923997E-02,3.287897E-02,5.824094E+01,2.051848E+02,2.340612E-03,1.583072E-02,3.813775E+02,2.904037E+02,1.532462E-02,2.240741E-02,3.173141E+02,1.989669E+02,1.274973E-02,1.535260E-02,6.291676E+02,3.489846E+02,2.527945E-02,2.692867E-02,6.880483E+01,2.605660E+02,2.765175E-03,2.010363E-02,7.863404E+02,1.666014E+02,3.158663E-02,1.285705E-02
02:40:00,4.863816E+02,4.270235E+02,1.954452E-02,3.294836E-02,6.264889E+01,2.062187E+02,2.517745E-03,1.591048E-02,3.866759E+02,2.905777E+02,1.553751E-02,2.242084E-02,3.207761E+02,1.982385E+02,1.288883E-02,1.529639E-02,6.346804E+02,3.473268E+02,2.550097E-02,2.680075E-02,7.402196E+01,2.619920E+02,2.974824E-03,2.021364E-02,7.891827E+02,1.641848E+02,3.170081E-02,1.267054E-02
02:50:00,4.936258E+02,4.278516E+02,1.983561E-02,3.301225E-02,6.684024E+01,2.071846E+02,2.686173E-03,1.598500E-02,3.916654E+02,2.907083E+02,1.573799E-02,2.243091E-02,3.240828E+02,1.974918E+02,1.302170E-02,1.523877E-02,6.399956E+02,3.456661E+02,2.571455E-02,2.667261E-02,7.890023E+01,2.633416E+02,3.170855E-03,2.031777E-02,7.918823E+02,1.617963E+02,3.180926E-02,1.248620E-02
03:00:00,5.005385E+02,4.286180E+02,2.011338E-02,3.307138E-02,7.084379E+01,2.080905E+02,2.847054E-03,1.605488E-02,3.963366E+02,2.908025E+02,1.592568E-02,2.243817E-02,3.273060E+02,1.967331E+02,1.315122E-02,1.518023E-02,6.451272E+02,3.440095E+02,2.592075E-02,2.654477E-02,8.349302E+01,2.646235E+02,3.355412E-03,2.041666E-02,7.944546E+02,1.594411E+02,3.191260E-02,1.230442E-02
03:10:00,5.071116E+02,4.293115E+02,2.037750E-02,3.312488E-02,7.463281E+01,2.089384E+02,2.999312E-03,1.612030E-02,4.007661E+02,2.908492E+02,1.610365E-02,2.244177E-02,3.304141E+02,1.959523E+02,1.327613E-02,1.511998E-02,6.500876E+02,3.423328E+02,2.612008E-02,2.641539E-02,8.785444E+01,2.658383E+02,3.530671E-03,2.051038E-02,7.969125E+02,1.570936E+02,3.201134E-02,1.212325E-02
03:20:00,5.132566E+02,4.299392E+02,2.062441E-02,3.317331E-02,7.820144E+01,2.097337E+02,3.142713E-03,1.618166E-02,4.049870E+02,2.908513E+02,1.627324E-02,2.244193E-02,3.334216E+02,1.951531E+02,1.339699E-02,1.505831E-02,6.548884E+02,3.406396E+02,2.631298E-02,2.628473E-02,9.203245E+01,2.669915E+02,3.698559E-03,2.059935E-02,7.992667E+02,1.547557E+02,3.210591E-02,1.194281E-02
03:30:00,5.190928E+02,4.304985E+02,2.085889E-02,3.321646E-02,8.158271E+01,2.104804E+02,3.278584E-03,1.623926E-02,4.090360E+02,2.908101E+02,1.643594E-02,2.243875E-02,3.363312E+02,1.943386E+02,1.351391E-02,1.499546E-02,6.595401E+02,3.389327E+02,2.649990E-02,2.615302E-02,9.608697E+01,2.680871E+02,3.861486E-03,2.068388E-02,8.015262E+02,1.524290E+02,3.219668E-02,1.176324E-02
03:40:00,5.246470E+02,4.309948E+02,2.108206E-02,3.325475E-02,8.481089E+01,2.111821E+02,3.408303E-03,1.629340E-02,4.129508E+02,2.907301E+02,1.659324E-02,2.243258E-02,3.391494E+02,1.935113E+02,1.362716E-02,1.493162E-02,6.640521E+02,3.372147E+02,2.668120E-02,2.602045E-02,9.998525E+01,2.691291E+02,4.018134E-03,2.076427E-02,8.036986E+02,1.501149E+02,3.228395E-02,1.158464E-02
03:50:00,5.299712E+02,4.314342E+02,2.129599E-02,3.328865E-02,8.790586E+01,2.118422E+02,3.532671E-03,1.634433E-02,4.167863E+02,2.906125E+02,1.674736E-02,2.242350E-02,3.418817E+02,1.926733E+02,1.373696E-02,1.486695E-02,6.684330E+02,3.354877E+02,2.685723E-02,2.588719E-02,1.037573E+02,2.701208E+02,4.169708E-03,2.084078E-02,8.057903E+02,1.478143E+02,3.236798E-02,1.140709E-02
04:00:00,5.351097E+02,4.318173E+02,2.150246E-02,3.331821E-02,9.088140E+01,2.124634E+02,3.652240E-03,1.639226E-02,4.205900E+02,2.904601E+02,1.690021E-02,2.241174E-02,3.445333E+02,1.918264E+02,1.384351E-02,1.480161E-02,6.726904E+02,3.337536E+02,2.702830E-02,2.575338E-02,1.074020E+02,2.710652E+02,4.316167E-03,2.091364E-02,8.078071E+02,1.455285E+02,3.244900E-02,1.123067E-02
04:10:00,5.401167E+02,4.321689E+02,2.170366E-02,3.334533E-02,9.378541E+01,2.130543E+02,3.768935E-03,1.643784E-02,4.243213E+02,2.902936E+02,1.705016E-02,2.239889E-02,3.471088E+02,1.909867E+02,1.394700E-02,1.473681E-02,6.768312E+02,3.320427E+02,2.719468E-02,2.562135E-02,1.109317E+02,2.719731E+02,4.458006E-03,2.098369E-02,8.097536E+02,1.432869E+02,3.252719E-02,1.105767E-02
04:20:00,5.451243E+02,4.324925E+02,2.190489E-02,3.337030E-02,9.667617E+01,2.136174E+02,3.885100E-03,1.648129E-02,4.279823E+02,2.901155E+02,1.719729E-02,2.238515E-02,3.496126E+02,1.901549E+02,1.404761E-02,1.467263E-02,6.808614E+02,3.303546E+02,2.735663E-02,2.549109E-02,1.143551E+02,2.728473E+02,4.595568E-03,2.105113E-02,8.116341E+02,1.410918E+02,3.260274E-02,1.088825E-02
04:30:00,5.500548E+02,4.327970E+02,2.210304E-02,3.339379E-02,9.954978E+01,2.141547E+02,4.000579E-03,1.652274E-02,4.315714E+02,2.899296E+02,1.734152E-02,2.237080E-02,3.520483E+02,1.893339E+02,1.414549E-02,1.460928E-02,6.847865E+02,3.286938E+02,2.751434E-02,2.536294E-02,1.176759E+02,2.736899E+02,4.729014E-03,2.111614E-02,8.134523E+02,1.389448E+02,3.267578E-02,1.072255E-02
04:40:00,5.549216E+02,4.351990E+02,2.229862E-02,3.357913E-02,1.023989E+02,2.148148E+02,4.115075E-03,1.657366E-02,4.350897E+02,2.911721E+02,1.748290E-02,2.246667E-02,3.544192E+02,1.891191E+02,1.424076E-02,1.459270E-02,6.886109E+02,3.276550E+02,2.766801E-02,2.528277E-02,1.209937E+02,2.747050E+02,4.862336E-03,2.119446E-02,8.152116E+02,1.383433E+02,3.274645E-02,1.067612E-02
04:50:00,5.597131E+02,4.419264E+02,2.249118E-02,3.409822E-02,1.052284E+02,2.156419E+02,4.228780E-03,1.663748E-02,4.385381E+02,2.954087E+02,1.762148E-02,2.279358E-02,3.567284E+02,1.899214E+02,1.433355E-02,1.465461E-02,6.923388E+02,3.273390E+02,2.781780E-02,2.525840E-02,1.242649E+02,2.759623E+02,4.993795E-03,2.129146E-02,8.169149E+02,1.409876E+02,3.281488E-02,1.088020E-02
05:00:00,5.644286E+02,4.554735E+02,2.268068E-02,3.514355E-02,1.080478E+02,2.166992E+02,4.342085E-03,1.671905E-02,4.419177E+02,3.045448E+02,1.775728E-02,2.349856E-02,3.589782E+02,1.921729E+02,1.442395E-02,1.482836E-02,6.959738E+02,3.278787E+02,2.796386E-02,2.530006E-02,1.275115E+02,2.775812E+02,5.124262E-03,2.141636E-02,8.185649E+02,1.488958E+02,3.288116E-02,1.149059E-02
05:10:00,6.784221E+02,5.319861E+02,2.761700E-02,4.146840E-02,1.614884E+02,2.450762E+02,6.584580E-03,1.908710E-02,5.198231E+02,3.566236E+02,2.117836E-02,2.780922E-02,4.102104E+02,2.195639E+02,1.672344E-02,1.711508E-02,7.828747E+02,3.681053E+02,3.189833E-02,2.867016E-02,1.940111E+02,3.140498E+02,7.895523E-03,2.445373E-02,8.718041E+02,1.835541E+02,3.552062E-02,1.435085E-02
05:20:00,6.954607E+02,5.744114E+02,2.869680E-02,4.549726E-02,1.703438E+02,2.558716E+02,7.034396E-03,2.022728E-02,5.378838E+02,3.890606E+02,2.223076E-02,3.084388E-02,4.288903E+02,2.341321E+02,1.775431E-02,1.854175E-02,8.074627E+02,3.820065E+02,3.338867E-02,3.019263E-02,1.985610E+02,3.264588E+02,8.168150E-03,2.579495E-02,8.992289E+02,2.149279E+02,3.721108E-02,1.712790E-02
05:30:00,7.778491E+02,6.505426E+02,3.263940E-02,5.235024E-02,2.121503E+02,2.785449E+02,8.928283E-03,2.236289E-02,5.954980E+02,4.441404E+02,2.501594E-02,3.577548E-02,4.679580E+02,2.592890E+02,1.967831E-02,2.085482E-02,8.695599E+02,4.140673E+02,3.652180E-02,3.323490E-02,2.497569E+02,3.553694E+02,1.048451E-02,2.851918E-02,9.386712E+02,2.591491E+02,3.942633E-02,2.098006E-02
05:40:00,8.382249E+02,7.232996E+02,3.562061E-02,5.893527E-02,2.420809E+02,2.973797E+02,1.030372E-02,2.417858E-02,6.389772E+02,4.987317E+02,2.718399E-02,4.067574E-02,4.986818E+02,2.818771E+02,2.123817E-02,2.295596E-02,9.176724E+02,4.411320E+02,3.904445E-02,3.586121E-02,2.850954E+02,3.796364E+02,1.210829E-02,3.085678E-02,9.709613E+02,3.058091E+02,4.132903E-02,2.504461E-02
05:50:00,8.950747E+02,7.961342E+02,3.845049E-02,6.555545E-02,2.701935E+02,3.151846E+02,1.160136E-02,2.590970E-02,6.796911E+02,5.551860E+02,2.923316E-02,4.575137E-02,5.271460E+02,3.036289E+02,2.270058E-02,2.499270E-02,9.625710E+02,4.672287E+02,4.142875E-02,3.840913E-02,3.186464E+02,4.030236E+02,1.365596E-02,3.312320E-02,1.000654E+03,3.547399E+02,4.311908E-02,2.931808E-02
06:00:00,9.490061E+02,8.666233E+02,4.115545E-02,7.202422E-02,2.965266E+02,3.322269E+02,1.282277E-02,2.757902E-02,7.181800E+02,6.119407E+02,3.118694E-02,5.088409E-02,5.538340E+02,3.242107E+02,2.408656E-02,2.693998E-02,1.005060E+03,4.926425E+02,4.370974E-02,4.090349E-02,3.502860E+02,4.258385E+02,1.512196E-02,3.534495E-02,1.028379E+03,4.039105E+02,4.482397E-02,3.364368E-02
06:10:00,9.781961E+02,9.332760E+02,4.334617E-02,7.855618E-02,3.200916E+02,3.465246E+02,1.420593E-02,2.915806E-02,7.360585E+02,6.683609E+02,3.261856E-02,5.626893E-02,5.633435E+02,3.419824E+02,2.496600E-02,2.878338E-02,1.012716E+03,5.147815E+02,4.485870E-02,4.332330E-02,3.783527E+02,4.458638E+02,1.677819E-02,3.751755E-02,1.015663E+03,4.530124E+02,4.497827E-02,3.815426E-02
06:20:00,1.004476E+03,1.011590E+03,4.508133E-02,8.612352E-02,3.457132E+02,3.671931E+02,1.554985E-02,3.124312E-02,7.520972E+02,7.334023E+02,3.377963E-02,6.247510E-02,5.710207E+02,3.637860E+02,2.566969E-02,3.096452E-02,1.018271E+03,5.469265E+02,4.572538E-02,4.654358E-02,4.097114E+02,4.749746E+02,1.839291E-02,4.041520E-02,1.001292E+03,5.040350E+02,4.498950E-02,4.296606E-02
06:30:00,1.022627E+03,1.074668E+03,4.670987E-02,9.252972E-02,3.637230E+02,3.828484E+02,1.667131E-02,3.294930E-02,7.623222E+02,7.899440E+02,3.483369E-02,6.805888E-02,5.754818E+02,3.804366E+02,2.630822E-02,3.274730E-02,1.019144E+03,5.718762E+02,4.653123E-02,4.922454E-02,4.305805E+02,4.974162E+02,1.970567E-02,4.281252E-02,9.848188E+02,5.500150E+02,4.495389E-02,4.741071E-02
06:40:00,1.039449E+03,1.137529E+03,4.818367E-02,9.891325E-02,3.816430E+02,3.997104E+02,1.773966E-02,3.474438E-02,7.715519E+02,8.475719E+02,3.578188E-02,7.374731E-02,5.788703E+02,3.971766E+02,2.686114E-02,3.452760E-02,1.018744E+03,5.987797E+02,4.721875E-02,5.205554E-02,4.519761E+02,5.215305E+02,2.097827E-02,4.533674E-02,9.673012E+02,5.953172E+02,4.483910E-02,5.181775E-02
06:50:00,1.053772E+03,1.197951E+03,4.952564E-02,1.051041E-01,3.976803E+02,4.166136E+02,1.871169E-02,3.653922E-02,7.789332E+02,9.046959E+02,3.663177E-02,7.941724E-02,5.809773E+02,4.132189E+02,2.734440E-02,3.624607E-02,1.016637E+03,6.260888E+02,4.781315E-02,5.491993E-02,4.711100E+02,5.456806E+02,2.213685E-02,4.786177E-02,9.487869E+02,6.395282E+02,4.466666E-02,5.615575E-02
07:00:00,1.066151E+03,1.255933E+03,5.076495E-02,1.111018E-01,4.123965E+02,4.335601E+02,1.961453E-02,3.833562E-02,7.848830E+02,9.609006E+02,3.740566E-02,8.503296E-02,5.820708E+02,4.286186E+02,2.777285E-02,3.790804E-02,1.013149E+03,6.537018E+02,4.833332E-02,5.781073E-02,4.887183E+02,5.698340E+02,2.321627E-02,5.038681E-02,9.294742E+02,6.823785E+02,4.444853E-02,6.040010E-02
07:10:00,1.077146E+03,1.323845E+03,5.228591E-02,1.191755E-01,4.189490E+02,4.565115E+02,2.033935E-02,4.109924E-02,7.931963E+02,1.025539E+03,3.850596E-02,9.234861E-02,5.876202E+02,4.483825E+02,2.852867E-02,4.036651E-02,1.021513E+03,6.886752E+02,4.958892E-02,6.200358E-02,4.967276E+02,6.014088E+02,2.411275E-02,5.414270E-02,9.337306E+02,7.293513E+02,4.532621E-02,6.566242E-02
07:20:00,1.117857E+03,1.372306E+03,5.486984E-02,1.256562E-01,4.377953E+02,4.720449E+02,2.149554E-02,4.322431E-02,8.187428E+02,1.077446E+03,4.020335E-02,9.874247E-02,6.020095E+02,4.617489E+02,2.957480E-02,4.228375E-02,1.047391E+03,7.124879E+02,5.143928E-02,6.523661E-02,5.226070E+02,6.227381E+02,2.564817E-02,5.701536E-02,9.451590E+02,7.695940E+02,4.644432E-02,7.054646E-02
